system_id,pdb_id,g_protein_family,source_replica,archive_filename,n_atoms,component_scope,schema_version,release_file_id,file_role,archive_member_path,size_bytes,sha256,n_frames,frame_interval_ps,represented_span_ns
Gs_7L1V,7L1V,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,15201,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7L1V:trajectory_xtc,trajectory_xtc,Gs_7L1V/traj.xtc,144626296,3c7a778aa7f517eb368fdf3e9aeee1a7b4b9b4fcd163b37e841b275df2b25f7f,2500,200.000,499.800
Gs_7MBX,7MBX,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18133,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7MBX:structure_pdb,structure_pdb,Gs_7MBX/structure.pdb,1468935,8be8e852010a2ebc896f567e9c9311b464f5d4de0539d4787aaa29401b08c5ce,1,,
Gs_7MBX,7MBX,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18133,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7MBX:trajectory_xtc,trajectory_xtc,Gs_7MBX/traj.xtc,172904384,0c052099da70405596a38654b201d319c07e88b85f7ddba9f8170088a74f6ce1,2500,200.000,499.800
Gs_7RMH,7RMH,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17073,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7RMH:structure_pdb,structure_pdb,Gs_7RMH/structure.pdb,1383075,2f5a2adfa996c6260a25eac037ecf8412210e36a5dad2469db5ad7a459efd8a4,1,,
Gs_7RMH,7RMH,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17073,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7RMH:trajectory_xtc,trajectory_xtc,Gs_7RMH/traj.xtc,162692788,502a648df093e37b4705a697c3b06a6914a551187ebd6a47b91567a51ebbcfa5,2500,200.000,499.800
Gs_7T9N,7T9N,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20579,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7T9N:structure_pdb,structure_pdb,Gs_7T9N/structure.pdb,1667061,a8911014ea5d450462e66fc50066ea5ee92222ea6f99a9208585fabad790385d,1,,
Gs_7T9N,7T9N,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20579,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7T9N:trajectory_xtc,trajectory_xtc,Gs_7T9N/traj.xtc,196111092,003343e729fc5991fbb047b20fd1792a5cd17e69b59b6cf819b13f47d21be4d1,2500,200.000,499.800
Gs_7TMW,7TMW,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19672,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7TMW:structure_pdb,structure_pdb,Gs_7TMW/structure.pdb,1593594,e1e5951f1043e0bc8daa2b4ad58426c4495bef560d3ec57e940071964458f10e,1,,
Gs_7TMW,7TMW,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19672,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7TMW:trajectory_xtc,trajectory_xtc,Gs_7TMW/traj.xtc,187284716,925911dfdc50a2034aa21cb7edb444861f336e60f2bd493c68a36a6b7403d384,2500,200.000,499.800
Gs_7V9M,7V9M,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16956,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7V9M:structure_pdb,structure_pdb,Gs_7V9M/structure.pdb,1373598,bf89e137930979e7ecd5e7701610f04b8b7127b0963a39a6ddd29c78731908d4,1,,
Gs_7V9M,7V9M,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16956,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7V9M:trajectory_xtc,trajectory_xtc,Gs_7V9M/traj.xtc,161232348,e038f261b557ef742e6b4f6c8db5cb3565568c0f59b730d01d48ee90c2ecea5b,2500,200.000,499.800
Gs_7WBJ,7WBJ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18630,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WBJ:structure_pdb,structure_pdb,Gs_7WBJ/structure.pdb,1509192,082feaf51c8fe72fee2c9bd511dd835f73b3b3d7dc5fca3cac2c68b1240033e1,1,,
Gs_7WBJ,7WBJ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18630,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WBJ:trajectory_xtc,trajectory_xtc,Gs_7WBJ/traj.xtc,177641396,143e33776f4293451a4102f824ad76fcf839ae3e82d53ba754b2936eeab04062,2500,200.000,499.800
Gs_7WU2,7WU2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16328,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WU2:structure_pdb,structure_pdb,Gs_7WU2/structure.pdb,1322730,a2ce679e1ddfe0e5580f4bb1ace3dcb0b91ba62502bab6c085d555d25de2ff1a,1,,
Gs_7WU2,7WU2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16328,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WU2:trajectory_xtc,trajectory_xtc,Gs_7WU2/traj.xtc,153403416,198a7a6aef7a02d399126412b006d60476b9cdd9f251f9f0a41f732a451ac97f,2500,200.000,499.800
Gs_7WU3,7WU3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16622,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WU3:structure_pdb,structure_pdb,Gs_7WU3/structure.pdb,1346544,3d54392cc3f904f5eea0b5173b4d123325d8d66b01d239fb21e4a9cea4d62d49,1,,
Gs_7WU3,7WU3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16622,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WU3:trajectory_xtc,trajectory_xtc,Gs_7WU3/traj.xtc,157884824,ff0839d738b9eb1c4fee2a8d9d4ac62ebc88553de8c765eb0476c8a7f6f628d8,2500,200.000,499.800
Gs_7WUJ,7WUJ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16759,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WUJ:structure_pdb,structure_pdb,Gs_7WUJ/structure.pdb,1357641,38088b6f96dfa849bb476f377fcdb5f6e9b36a4d3a737ffbe157ba78a1a611e0,1,,
Gs_7WUJ,7WUJ,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16759,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7WUJ:trajectory_xtc,trajectory_xtc,Gs_7WUJ/traj.xtc,159213944,b82424193bae784079f18fe513203d1a1fda690c439ec1bbf2a98dc4ade519fb,2500,200.000,499.800
Gs_7XT8,7XT8,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17359,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XT8:structure_pdb,structure_pdb,Gs_7XT8/structure.pdb,1406241,a091aebcc7c3ea1f6b87239612100270bf667ffd73ad95ea7e8d224f5c8507b4,1,,
Gs_7XT8,7XT8,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17359,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XT8:trajectory_xtc,trajectory_xtc,Gs_7XT8/traj.xtc,164800800,aecacb2ca5fd8a6a05d67bb03301bf490943fd3f31cb635e28890987c40fb7c7,2500,200.000,499.800
Gs_7XTB,7XTB,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17519,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XTB:structure_pdb,structure_pdb,Gs_7XTB/structure.pdb,1419201,5b751b282e38740d49c9c7d01f392f29bee7c055432ccb9c7d64f1a051bc738a,1,,
Gs_7XTB,7XTB,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17519,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XTB:trajectory_xtc,trajectory_xtc,Gs_7XTB/traj.xtc,166580448,f043b85d28adb29be3b12f9f8b899c8b7eb70a894ecdcbbac82ad864d027bbbe,2500,200.000,499.800
Gs_7XTC,7XTC,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17760,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XTC:structure_pdb,structure_pdb,Gs_7XTC/structure.pdb,1438722,ed53831c0c329f3af56d0f212014f4277d9d7daff5eca93289c3ac1b19203d54,1,,
Gs_7XTC,7XTC,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17760,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XTC:trajectory_xtc,trajectory_xtc,Gs_7XTC/traj.xtc,169463832,ceb34ec14cd5af755a5e479e8da1850090202258dfca6f870906104db3cde1a3,2500,200.000,499.800
Gs_7XV3,7XV3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17506,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XV3:structure_pdb,structure_pdb,Gs_7XV3/structure.pdb,1418148,6369e815e43be56bde10538252733c394caaa9be0dff3cfec0db3927523ffd25,1,,
Gs_7XV3,7XV3,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17506,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XV3:trajectory_xtc,trajectory_xtc,Gs_7XV3/traj.xtc,166212600,a7047bcf6d299b6455bf4763d4ed38ffa153b20579a04ff42eed10bf7e91e43c,2500,200.000,499.800
Gs_7XZ5,7XZ5,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17092,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XZ5:structure_pdb,structure_pdb,Gs_7XZ5/structure.pdb,1384614,79856fb395ee349e95da8dda7b8132ea163d0ff7c20d0acb35de4e0bb7843edb,1,,
Gs_7XZ5,7XZ5,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17092,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7XZ5:trajectory_xtc,trajectory_xtc,Gs_7XZ5/traj.xtc,162378952,8540455add2695c084172e31ebb0ec64a63e3cfb32439e0bae2b69928206d42e,2500,200.000,499.800
Gs_7Y3G,7Y3G,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16893,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7Y3G:structure_pdb,structure_pdb,Gs_7Y3G/structure.pdb,1368495,b805d7d71a36b75a2afd88e1fd8f3feecd5260562940af8011ff361dc05ab3a2,1,,
Gs_7Y3G,7Y3G,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16893,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_7Y3G:trajectory_xtc,trajectory_xtc,Gs_7Y3G/traj.xtc,160576144,195020bb9fad1fef1a8da0869df9eae31eefa2a089a0cc2f45afc8355b0865dd,2500,200.000,499.800
Gs_8E3X,8E3X,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18973,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8E3X:structure_pdb,structure_pdb,Gs_8E3X/structure.pdb,1536975,7ae95fc7ae86773d41c02454359b6b23d78b452802981a963faf42a5800e92ff,1,,
Gs_8E3X,8E3X,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18973,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8E3X:trajectory_xtc,trajectory_xtc,Gs_8E3X/traj.xtc,180871056,7607ab170901383537351fbeae0f36afbbd8a26c181c291c331d13049188193d,2500,200.000,499.800
Gs_8E3Y,8E3Y,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18656,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8E3Y:structure_pdb,structure_pdb,Gs_8E3Y/structure.pdb,1511298,f6a7fe10f061a0a4a50d7d9bf876d1f41c949954afc853e75f6386a03f0ad075,1,,
Gs_8E3Y,8E3Y,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18656,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8E3Y:trajectory_xtc,trajectory_xtc,Gs_8E3Y/traj.xtc,177799360,d384226f799b7b23d6e5adfb1585bac9396393a539fd5f54f64eaff1a23d35e5,2500,200.000,499.800
Gs_8F0J,8F0J,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18907,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8F0J:structure_pdb,structure_pdb,Gs_8F0J/structure.pdb,1531629,c3a1861350a33857a726db7dbe9da19f84abdde229680fc2935df104847e1178,1,,
Gs_8F0J,8F0J,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18907,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8F0J:trajectory_xtc,trajectory_xtc,Gs_8F0J/traj.xtc,179568076,fd89c71c3ee19d07fa3f6f958d111e2317f4e99ea2b6e0dc185393d29bea0a67,2500,200.000,499.800
Gs_8F76,8F76,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17352,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8F76:structure_pdb,structure_pdb,Gs_8F76/structure.pdb,1405674,331ded003424d63b9669a7b7a353c00120e57dc554a7dc515d5ede7665ea0890,1,,
Gs_8F76,8F76,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17352,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8F76:trajectory_xtc,trajectory_xtc,Gs_8F76/traj.xtc,165421172,d4830ef0617a28fee9e0cca1c84e9d757db853f16f040bb60651a5b05c8a4414,2500,200.000,499.800
Gs_8FU6,8FU6,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19242,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8FU6:structure_pdb,structure_pdb,Gs_8FU6/structure.pdb,1558764,c70ca91f37f53c0d6e9d3ad04cf4aa74eecc55c48bd6f0b68d7375efc5359afe,1,,
Gs_8FU6,8FU6,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19242,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8FU6:trajectory_xtc,trajectory_xtc,Gs_8FU6/traj.xtc,183321688,5e66934a5d34e5d01afec7397bf86caa586ad601ec4d669d83832157ddf68463,2500,200.000,499.800
Gs_8H4I,8H4I,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14889,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8H4I:structure_pdb,structure_pdb,Gs_8H4I/structure.pdb,1206153,5e41d6c5e60d72988f21e4d84ce782fc05de795e222af9edba8baa4fa69e5cde,1,,
Gs_8H4I,8H4I,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14889,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8H4I:trajectory_xtc,trajectory_xtc,Gs_8H4I/traj.xtc,141493508,217bf525be7923a8e9d9916b4c48e58e875e8a251d80ac3f92deccf060b1706e,2500,200.000,499.800
Gs_8HDP,8HDP,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14860,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HDP:structure_pdb,structure_pdb,Gs_8HDP/structure.pdb,1203822,d2065d425d49913682418a66796d81bfd7260cb2b7e64cebeb60bd61c1c555d3,1,,
Gs_8HDP,8HDP,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14860,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HDP:trajectory_xtc,trajectory_xtc,Gs_8HDP/traj.xtc,141388132,2c3a4b68291cd91d762968f524abd5f30931a16421fc7d101e86a11888c443bf,2500,200.000,499.800
Gs_8HJ1,8HJ1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17617,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HJ1:structure_pdb,structure_pdb,Gs_8HJ1/structure.pdb,1427139,97a147d5e87a259b5c1afd3d344f158ac6c63d4c100fa6ad8c677ba767b8f67e,1,,
Gs_8HJ1,8HJ1,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17617,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HJ1:trajectory_xtc,trajectory_xtc,Gs_8HJ1/traj.xtc,167183260,2777c94991f59054d175e243139885feb20769f8f16b22c898e8adef8f08af15,2500,200.000,499.800
Gs_8HJ2,8HJ2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17193,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HJ2:structure_pdb,structure_pdb,Gs_8HJ2/structure.pdb,1392795,ce0f26d0890af11f15faf6f24e73d638a6d76bc73ba798d64370de4aed48b0c9,1,,
Gs_8HJ2,8HJ2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17193,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HJ2:trajectory_xtc,trajectory_xtc,Gs_8HJ2/traj.xtc,163337652,4a2de3148d2c9db6ac9718e02b8693e5a4bccd3797a013d25a49a68c2fb8f182,2500,200.000,499.800
Gs_8HTI,8HTI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16320,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HTI:structure_pdb,structure_pdb,Gs_8HTI/structure.pdb,1322082,d3d32c889590c840b9c76c1466a82cb9162e104c5559683b241d6036e67b43af,1,,
Gs_8HTI,8HTI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16320,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8HTI:trajectory_xtc,trajectory_xtc,Gs_8HTI/traj.xtc,155092536,29466c22b815a80001c01763aba062e194af0cb973e8bcfa70cf6647a27c3c1c,2500,200.000,499.800
Gs_8I2G,8I2G,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20093,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8I2G:structure_pdb,structure_pdb,Gs_8I2G/structure.pdb,1627695,14efebb6f32af3a66de69150d13ff785c9891f8073c9a22478baa04ada84f46f,1,,
Gs_8I2G,8I2G,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,20093,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8I2G:trajectory_xtc,trajectory_xtc,Gs_8I2G/traj.xtc,191552500,98ec0d23a2bf65833d011f66a1fa40062d36f9dd6696f1ca8ea021817e159afb,2500,200.000,499.800
Gs_8INR,8INR,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16752,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8INR:structure_pdb,structure_pdb,Gs_8INR/structure.pdb,1357074,e9eeb922ef0fee5041a89bcc289000826cb53b6def7ac978dec89cfc4133e4a5,1,,
Gs_8INR,8INR,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16752,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8INR:trajectory_xtc,trajectory_xtc,Gs_8INR/traj.xtc,159867440,2feeeddf653e2dab3cfb8cf181614e192a467cfb5ab9b632cb959fd919ca306d,2500,200.000,499.800
Gs_8IOC,8IOC,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14606,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8IOC:structure_pdb,structure_pdb,Gs_8IOC/structure.pdb,1183248,9a17a3e1de20baef90d66a9fab57c28e296c08760e0e11ff8d451626083b1feb,1,,
Gs_8IOC,8IOC,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,14606,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8IOC:trajectory_xtc,trajectory_xtc,Gs_8IOC/traj.xtc,138824432,ca3000cf9bdd164f38c130c66eeccdd53872d7e15615cf8ad92918b22f094f45,2500,200.000,499.800
Gs_8IRV,8IRV,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17816,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8IRV:structure_pdb,structure_pdb,Gs_8IRV/structure.pdb,1443258,2fbb025be14b95b836365c3e6f7ae132e3bea29b3a5ef7979bc110e57fdc28cc,1,,
Gs_8IRV,8IRV,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17816,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8IRV:trajectory_xtc,trajectory_xtc,Gs_8IRV/traj.xtc,169471656,d55c4982a735d7598a2ff33ee9af0a53f2dfb8f7b7f5768139cb76f60baed471,2500,200.000,499.800
Gs_8JPP,8JPP,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16968,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8JPP:structure_pdb,structure_pdb,Gs_8JPP/structure.pdb,1374570,28d46f3a64b0115ffba65e585539db302ac78696a612caea39c8e4c9b0f764aa,1,,
Gs_8JPP,8JPP,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16968,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8JPP:trajectory_xtc,trajectory_xtc,Gs_8JPP/traj.xtc,161207812,444849c8a0b0ca9ecbb899ffda36531ceb4609d89f822fa54dfa5d2f68fe5244,2500,200.000,499.800
Gs_8KGK,8KGK,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17646,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8KGK:structure_pdb,structure_pdb,Gs_8KGK/structure.pdb,1429488,5413d320138a31718a8a6b6f9fffa068d044e614ce33e2314f9975b7a3f5b92f,1,,
Gs_8KGK,8KGK,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17646,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8KGK:trajectory_xtc,trajectory_xtc,Gs_8KGK/traj.xtc,167962492,e583cd3d96f6769eb221cbec0ddb3fcfac262361d5b317276c79d3d0fd1b7601,2500,200.000,499.800
Gs_8KH5,8KH5,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17099,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8KH5:structure_pdb,structure_pdb,Gs_8KH5/structure.pdb,1385181,3aff9a817cf2e475c55e9655bac850c504e1fae64705346c8985cc2c1b4232a7,1,,
Gs_8KH5,8KH5,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17099,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8KH5:trajectory_xtc,trajectory_xtc,Gs_8KH5/traj.xtc,162837108,4fb01d95e2264cd2b0bb49a1d72891ffbde684a02aacdb361a85381ec43680ba,2500,200.000,499.800
Gs_8SMV,8SMV,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17902,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8SMV:structure_pdb,structure_pdb,Gs_8SMV/structure.pdb,1450224,997b2f89d48da73c67dd4a72ba8c87932841e5cedc6f0673570352da14a2a2a0,1,,
Gs_8SMV,8SMV,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17902,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8SMV:trajectory_xtc,trajectory_xtc,Gs_8SMV/traj.xtc,170554568,726bc454ae26b94ea5d697bc08ecad304b5696d96b40e95f4fbbd4120f2c09d9,2500,200.000,499.800
Gs_8U8F,8U8F,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16776,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8U8F:structure_pdb,structure_pdb,Gs_8U8F/structure.pdb,1359018,992e3a7c884302ed04dc0362f935a63117f26ae881f6ce94f42dff302876e051,1,,
Gs_8U8F,8U8F,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16776,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8U8F:trajectory_xtc,trajectory_xtc,Gs_8U8F/traj.xtc,159247112,0015fe7ae6ca6b7a6f5947fb359846ca5b5f9c86e8fe20c41e9b834f82ce0716,2500,200.000,499.800
Gs_8W87,8W87,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16607,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8W87:structure_pdb,structure_pdb,Gs_8W87/structure.pdb,1345329,af373e9c83d953c71092ba369f93f38ff40e0a00c6fb3fb304247807fb7b3322,1,,
Gs_8W87,8W87,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16607,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8W87:trajectory_xtc,trajectory_xtc,Gs_8W87/traj.xtc,157744424,9270babed259cb3baa7d1266ca2072647508c8d58e471b4e0b3a2cdef074caa3,2500,200.000,499.800
Gs_8W8Q,8W8Q,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19766,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8W8Q:structure_pdb,structure_pdb,Gs_8W8Q/structure.pdb,1601208,c4e5b9e2dd4ddae8b38f025c80673030d9c4876debb20a058d1639f64b3875b5,1,,
Gs_8W8Q,8W8Q,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,19766,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8W8Q:trajectory_xtc,trajectory_xtc,Gs_8W8Q/traj.xtc,188258448,dd80fa763a04f8351a70350e57ba8695a5af212c6232162da76e30a25e10bc14,2500,200.000,499.800
Gs_8WJX,8WJX,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16624,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8WJX:structure_pdb,structure_pdb,Gs_8WJX/structure.pdb,1346706,0bd0a7d9a652f2c45148ce818dc934b881e758b32a62cae87d9fc914ba9e3dc7,1,,
Gs_8WJX,8WJX,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16624,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8WJX:trajectory_xtc,trajectory_xtc,Gs_8WJX/traj.xtc,158668868,9a7ba8e71755d94e58125725feb749d05e1be6387d66b26bef6ead62fd4fc3c8,2500,200.000,499.800
Gs_8X79,8X79,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17237,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8X79:structure_pdb,structure_pdb,Gs_8X79/structure.pdb,1396359,55c7ea9c17ce587ce6fb1b429abaa354c5e109fe81417dd5d7a9b5ebc8b92ac0,1,,
Gs_8X79,8X79,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17237,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8X79:trajectory_xtc,trajectory_xtc,Gs_8X79/traj.xtc,163921100,9bffc8ee860107fb7ff2fba519bd9f61fb3ccacce2dc7ee6a7705ed540c75b73,2500,200.000,499.800
Gs_8XVI,8XVI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18239,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8XVI:structure_pdb,structure_pdb,Gs_8XVI/structure.pdb,1477521,a642fe6dfc6f53f37d8b1252cbe671480139373d18d71572a4dbd7d82285a56b,1,,
Gs_8XVI,8XVI,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,18239,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8XVI:trajectory_xtc,trajectory_xtc,Gs_8XVI/traj.xtc,173324760,a8961a7027cf09fb083a74d2152f0fe17ebcd9efed817b19745937aeec71a45c,2500,200.000,499.800
Gs_8YN2,8YN2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17362,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8YN2:structure_pdb,structure_pdb,Gs_8YN2/structure.pdb,1406484,f2940593576700fd1e1d4ee541dfe186a4c80206398ec0d29a46445e7499bb5f,1,,
Gs_8YN2,8YN2,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,17362,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8YN2:trajectory_xtc,trajectory_xtc,Gs_8YN2/traj.xtc,165341044,99bfba943edcf9b9275777f4553ff1d131d6db894bfa6a2be1694c2554f8dca5,2500,200.000,499.800
Gs_8YUT,8YUT,Gs,1,CoupledMD_reduced_trajectories_Gs.zip,16644,proteins plus selected ligands retained during system preparation where applicable,1.0,Gs_8YUT:structure_pdb,structure_pdb,Gs_8YUT/structure.pdb,1348326,fbc1fe71042f19383881437dc90e1be726fc62de8bced3e03a355488d85a8f3d,1,,
